year,county,contamination_proportion
2011,Lamoille,0.0
2011,Richland,0.0
2011,Montour,0.0
2011,Georgetown,0.0
2011,San Mateo,0.0
2011,Morehouse,0.01345223700120919
2011,Henderson,0.0
2011,York,0.0
2011,Dallas,0.009235875604300454
2011,Pinellas,0.0
2011,Shawnee,0.0
2011,Elk,0.1318407960199005
2011,Nash,0.017142649924011908
2011,Waseca,0.0033653846153846156
2011,Terrebonne,0.0
2011,Mahaska,0.0
2011,Merced,0.0020928216218370987
2011,Schoharie,0.02605104775293239
2011,Ozaukee,0.0
2011,Cache,0.0014265213136549473
2011,Muscatine,0.0
2011,Platte,0.0
2011,Lawrence,0.0
2011,Milwaukee,0.0
2011,Labette,0.0
2011,Finney,0.0097410687991301
2011,Franklin,0.0
2011,Carteret,0.011507918079227233
2011,Contra Costa,0.00021252781887061417
2011,Franklin,0.0
2011,Catahoula,0.0
2011,Whatcom,0.0015542744072992878
2011,Transylvania,0.0
2011,Jefferson,0.0010457803999936559
2011,Surry,0.0
2011,Routt,0.0
2011,Lehigh,0.0
2011,West Baton Rouge,0.0
2011,Union,0.0
2011,Greenville,0.0
2011,Franklin,0.07717895357792452
2011,Oswego,0.0
2011,Polk,0.0
2011,Johnston,0.005597917210815001
2011,Seminole,0.0020019365812633185
2011,Meeker,0.0
2011,Garfield,0.0
2011,Lafayette,0.07354377823910123
2011,Linn,0.0
2011,Polk,0.0
2011,Ottawa,0.0
2011,Kittson,0.0
2011,Madison,0.0
2011,Eagle,0.0
2011,Mitchell,0.13512451320161492
2011,Spartanburg,0.0
2011,Claiborne,0.0
2011,Gloucester,0.0
2011,El Dorado,0.0
2011,Kenosha,0.0
2011,Sacramento,0.0006990730393552607
2011,Crawford,0.0
2011,Russell,0.0
2011,Arapahoe,0.0
2011,Hyde,0.0
2011,Haywood,0.0
2011,Pend Oreille,0.0
2011,Greenwood,0.027091981647367272
2011,New London,0.09661730925066468
2011,Wasatch,0.008780332056194126
2011,Jackson,0.0
2011,Lafourche,0.0
2011,Grant,0.0
2011,Clay,0.0
2011,Marion,0.0
2011,Acadia,0.0
2011,San Juan,0.03152537674013347
2011,Audrain,0.03704137678506042
2011,Harper,0.0
2011,Carlton,0.0
2011,Simpson,0.0
2011,Barren,0.0
2011,Howell,0.0
2011,Wabasha,0.0
2011,Merrimack,0.0004053300906926078
2011,Cheshire,0.0
2011,Clay,0.0
2011,Aitkin,0.0
2011,Madison,0.0
2011,Anoka,3.750006250010417e-05
2011,Lackawanna,0.00016365344310478947
2011,Green,0.0
2011,Audubon,0.0
2011,Cayuga,0.0057234372128436035
2011,Columbia,0.0
2011,Prince George's,0.0
2011,Costilla,0.0
2011,Norton,0.1908193741072588
2011,Kern,0.021476909205143332
2011,Juab,0.0
2011,Holt,0.0
2011,Windham,0.00023863731642663193
2011,Penobscot,0.020262423748948835
2011,Douglas,0.0
2011,Chippewa,0.0
2011,Mills,0.0
2011,Columbus,0.0
2011,Lake,0.017391304347826087
2011,Volusia,0.0
2011,Essex,0.0423321028679309
2011,Montgomery,0.0
2011,King,7.296203055929694e-05
2011,Scott,0.23460701900781789
2011,Tulare,0.0064279463579768326
2011,Des Moines,0.0
2011,Worth,0.0
2011,Morgan,0.027585405868432132
2011,Curry,0.0
2011,Oneida,0.0
2011,Pike,0.0
2011,Smith,0.0
2011,Rio Grande,0.0
2011,Johnson,0.0
2011,Green,0.0
2011,Buchanan,0.0
2011,Vermilion,0.02727538173511276
2011,Clinton,0.0
2011,Kane,0.0
2011,Escambia,0.0
2011,Scott,0.5
2011,Dodge,0.0
2011,Sampson,0.0
2011,Boulder,0.0
2011,Oconto,0.0
2011,Imperial,0.0
2011,Butte,6.509304236743395e-05
2011,Ferry,0.171875
2011,Wadena,0.0035181536729524347
2011,Lane,0.0
2011,Cumberland,0.0
2011,Yates,0.022334181685971018
2011,Catawba,0.0
2011,Chowan,0.0
2011,Camden,0.0
2011,Upshur,0.0
2011,Wayne,0.0
2011,Stone,0.0
2011,Duplin,0.005366687111188995
2011,Windham,0.0
2011,San Juan,0.012210660437460183
2011,Mifflin,0.0
2011,Prowers,0.0
2011,Grant,0.11555038653622494
2011,Marquette,0.0
2011,Pitkin,0.0
2011,East Feliciana,0.0
2011,Strafford,0.0005452694842962389
2011,Ouray,0.0
2011,Allegheny,0.0005302759893224689
2011,Henry,0.0
2011,Linn,0.0
2011,Hodgeman,0.0
2011,Le Sueur,0.0
2011,Lycoming,0.0
2011,Genesee,0.0
2011,Lyon,0.0
2011,Cleveland,0.0
2011,Olmsted,0.0
2011,Taylor,0.0
2011,Webster,0.0
2011,Dade,0.0
2011,Scott,0.0
2011,Wicomico,0.003720503845512775
2011,Burke,0.0
2011,Cedar,0.0
2011,Jefferson,0.0
2011,Chaves,0.0
2011,Calloway,0.0
2011,Cowlitz,0.00022881867160360285
2011,Sandoval,0.004821504540512718
2011,Ohio,0.0
2011,Worcester,0.0
2011,Jefferson,0.0036045400439250926
2011,Alamosa,0.0
2011,Johnson,0.000395701631434919
2011,Graham,0.08434414668547249
2011,Caldwell,0.0
2011,Wallowa,0.0
2011,Barnwell,0.0
2011,Northampton,0.0
2011,Greenwood,0.0
2011,Bayfield,0.0
2011,Barnstable,0.0
2011,Iowa,0.09495736393304559
2011,Mineral,0.0
2011,Ellsworth,0.0
2011,Natchitoches,0.0
2011,Grant,0.08464566929133858
2011,Androscoggin,0.017128555413614202
2011,Bernalillo,0.0005550795936415507
2011,Nobles,0.0
2011,Clay,0.0
2011,Ontario,0.0
2011,St. Lawrence,0.0
2011,Lake,0.0
2011,Sutter,0.01040418346225079
2011,Okanogan,0.006621678616617461
2011,Wyoming,0.0
2011,Perquimans,0.0
2011,Monongalia,0.0
2011,Barton,0.0
2011,Elk,0.01044493157177558
2011,Keokuk,0.0
2011,Beaver,0.003936530014401139
2011,Taylor,0.1438407085367036
2011,Kiowa,0.3983739837398374
2011,Gallatin,0.0
2011,Saratoga,0.004729194499946797
2011,Warren,0.2
2011,York,0.0
2011,Anson,0.0
2011,Gilliam,0.0
2011,Gilchrist,0.0
2011,Muhlenberg,0.0
2011,Nantucket,0.0
2011,Osceola,0.0
2011,Kearny,0.2317810544181606
2011,Whitman,0.0
2011,Knox,0.0
2011,Hopkins,0.019831951792231305
2011,Portage,0.0
2011,Anne Arundel,0.0
2011,Stokes,0.0
2011,Doddridge,0.0
2011,Lebanon,0.0
2011,Woodbury,0.0
2011,Lea,0.0
2011,Rock,0.0
2011,Allen,0.0
2011,Webster,0.0
2011,Warren,0.0
2011,San Francisco,0.0
2011,Warren,0.0
2011,Brown,0.0
2011,Delaware,0.0
2011,St. Tammany,0.0
2011,Grand,0.016042296072507553
2011,Monroe,0.0
2011,Currituck,0.0
2011,Sussex,0.008411132808768061
2011,Susquehanna,0.0
2011,Grafton,0.0011064765762261771
2011,Florence,0.0
2011,Edwards,0.0
2011,Brooke,0.0
2011,Orange,0.02163459887469561
2011,Marion,0.22741603481070377
2011,Bollinger,0.0
2011,Guthrie,0.0
2011,Saguache,0.0
2011,Kenton,0.0
2011,Pendleton,0.0
2011,Richland,0.0
2011,Hubbard,0.0
2011,San Luis Obispo,0.0007517922189505339
2011,Lucas,0.0
2011,Randolph,0.0
2011,Howard,0.0
2011,Taylor,0.0
2011,Alleghany,0.0
2011,Jackson,0.0
2011,Miami,0.0
2011,Page,0.0
2011,Grant,0.0
2011,Dubuque,0.0
2011,Tensas,0.05529283375773009
2011,Lincoln,0.0
2011,Laurel,0.0
2011,Torrance,0.0
2011,Letcher,0.0654301999457161
2011,McLean,0.11369834277323264
2011,Sierra,0.15912305516265912
2011,Colfax,0.05066660155296186
2011,Orange,0.0006720238983962669
2011,Westmoreland,0.0
2011,DeKalb,0.20522388059701493
2011,Plaquemines,0.0
2011,Hampshire,0.0
2011,Ringgold,0.0
2011,Logan,0.0
2011,Johnson,0.0
2011,Rensselaer,0.001984645389790161
2011,Snyder,0.0
2011,Nicholas,0.0
2011,Atchison,0.0
2011,Kossuth,0.0
2011,Morgan,0.0
2011,Louisa,0.0
2011,Crawford,0.0
2011,Newton,0.0
2011,Wayne,0.0
2011,Yadkin,0.0029512270891581234
2011,Montgomery,0.0
2011,Pleasants,0.0
2011,Pitt,0.0
2011,Martin,0.0
2011,Columbia,0.0
2011,Taylor,0.0
2011,West Feliciana,0.0
2011,Scott,0.036162239481741555
2011,Blair,0.0
2011,Koochiching,0.009219830448880728
2011,Iron,0.0
2011,Morrow,0.0
2011,Kewaunee,0.0
2011,Casey,0.0
2011,Graves,0.0
2011,Stanislaus,0.0008362900326146417
2011,Newberry,0.0
2011,Granville,0.0
2011,Union,0.0
2011,Langlade,0.0
2011,Middlesex,0.0036914880121781046
2011,Rutherford,0.0
2011,Roosevelt,0.0018953909891248058
2011,Hillsborough,4.694710014769418e-05
2011,Sarasota,0.0
2011,Queen Anne's,0.0
2011,Socorro,0.20129300675055575
2011,Wolfe,0.0
2011,Adams,0.0
2011,Wyandotte,0.0
2011,Lee,0.0
2011,El Paso,1.980918472659033e-05
2011,Butler,0.0
2011,Calhoun,0.0
2011,Hoke,0.0
2011,Onslow,0.0
2011,Trinity,0.0
2011,Lancaster,0.0012178441082624954
2011,Rice,0.0
2011,Walworth,0.0
2011,Hickman,0.0
2011,Orange,0.0
2011,Iberia,0.0
2011,Potter,0.0
2011,Schuyler,0.0
2011,Dane,2.2236196436338213e-05
2011,Hampden,0.0
2011,Otter Tail,0.001157357174891136
2011,Saline,0.0
2011,Garrett,0.09779563355711794
2011,Reno,0.014832110785587887
2011,Howard,0.0
2011,Cibola,0.0
2011,Grant,0.008020264535058582
2011,Seneca,0.013122068037922777
2011,Carroll,0.0035614408298874204
2011,Tama,0.0
2011,Harney,0.0
2011,Hancock,0.0
2011,Coffey,0.0
2011,Allen,0.0
2011,Cedar,0.0
2011,Roseau,0.0
2011,Weld,0.005597894918540493
2011,Stevens,0.0
2011,Union,0.08017880505887484
2011,Haskell,0.0
2011,Harrison,0.0
2011,Jackson,0.0
2011,De Baca,0.0
2011,Catron,0.0
2011,Martin,0.0025984575408345527
2011,Breckinridge,0.0
2011,Livingston,0.0
2011,Los Angeles,4.572508442210854e-05
2011,Sierra,0.0
2011,Valencia,0.048190054121891916
2011,Mississippi,0.0
2011,Wayne,0.0
2011,Orange,3.404604016829639e-05
2011,Shawano,0.0
2011,Mecklenburg,0.0
2011,Wayne,0.0
2011,Hardee,0.0
2011,Brunswick,0.0
2011,Yancey,0.0
2011,Pocahontas,0.0
2011,Greene,0.03303873302093837
2011,Franklin,0.04238751609155703
2011,Adair,0.0
2011,Dallas,0.0
2011,St. Mary's,0.0684816375827227
2011,Humboldt,0.0
2011,Pointe Coupee,0.0
2011,Wetzel,0.0
2011,Polk,0.011518101440781288
2011,Placer,0.00033198326804329063
2011,Shelby,0.0
2011,Skagit,0.00022698083879476048
2011,Camden,0.0
2011,Cattaraugus,0.0034528652503641203
2011,Lewis,0.17877906976744187
2011,Johnson,0.0
2011,Steuben,0.0
2011,Dona Ana,0.027855659519963834
2011,Worcester,0.01426183291235351
2011,Menifee,0.0
2011,Washington,0.0
2011,Christian,0.0
2011,Wake,2.0814314763373075e-05
2011,Lincoln,0.0
2011,Kent,0.0
2011,Ozark,0.0
2011,Lincoln,0.0
2011,Hardy,0.0
2011,Middlesex,0.0035430236257388277
2011,Blue Earth,0.0
2011,Walton,0.0
2011,Taos,0.018512593134342004
2011,Bristol,0.0
2011,Rockland,0.0
2011,Carroll,0.0023548644493314908
2011,Monona,0.09715827909191935
2011,Centre,0.0
2011,Delaware,0.0
2011,Winnebago,0.0
2011,Kiowa,0.03740065451145395
2011,Red River,0.0
2011,Rooks,0.1141505376344086
2011,Osage,0.0
2011,Alexander,0.0
2011,Edmonson,0.0
2011,Fulton,0.0
2011,Fayette,0.0016049973951275892
2011,Chase,0.0
2011,Sullivan,0.0
2011,Montgomery,0.0
2011,Yuma,0.0
2011,Trimble,0.0
2011,Pratt,0.0
2011,Jefferson Davis,0.0
2011,Sumter,0.0
2011,Jackson,0.037040085603753395
2011,Warren,0.0
2011,Butler,0.0
2011,Evangeline,0.0
2011,Cumberland,0.0
2011,Huntingdon,0.006738711624484261
2011,Crawford,0.0
2011,Washington,0.00023062863600458952
2011,New York,0.0
2011,Otero,0.0
2011,Berkshire,0.0
2011,St. Croix,0.0
2011,Dickinson,0.05434251985976124
2011,Renville,0.0
2011,Lawrence,0.0
2011,Calhoun,0.0
2011,Multnomah,0.0
2011,Putnam,0.004389918406049893
2011,Utah,0.0
2011,Tuolumne,0.0
2011,Monroe,0.0
2011,Fremont,0.0
2011,Ocean,0.0
2011,Orleans,0.0
2011,Pamlico,0.0
2011,Dorchester,0.0009762703324043019
2011,McCormick,0.0
2011,Flagler,0.019469875478481155
2011,Salt Lake,0.0
2011,Marshall,0.0
2011,Swain,0.0
2011,Pettis,0.0
2011,Mitchell,0.0
2011,Mendocino,0.0
2011,Armstrong,0.0047204627770053385
2011,San Bernardino,0.0010017258123134424
2011,Bamberg,0.0
2011,St. Bernard,0.0
2011,Knott,0.0
2011,Roane,0.033167779870982475
2011,Madison,0.0
2011,Swift,0.0
2011,Ascension,0.0
2011,Montgomery,0.0
2011,Livingston,0.015088591997626898
2011,Warren,0.0
2011,Hidalgo,0.48383355081919677
2011,Lincoln,0.003060877451536107
2011,Hardin,0.0
2011,McDonald,0.0
2011,Monterey,0.0034196363572703017
2011,Pender,0.06437218483248112
2011,Highlands,0.004950482795834664
2011,Mower,0.0
2011,Hertford,0.0
2011,Lexington,0.0
2011,Cabarrus,0.0
2011,Montgomery,0.2705749718151071
2011,Republic,0.0
2011,Salem,0.0
2011,Morrison,0.0
2011,Leon,0.0
2011,Chittenden,0.0033153420769955044
2011,Buncombe,0.0
2011,Polk,0.0
2011,Camden,0.0
2011,Oxford,0.011271059084078145
2011,Adair,0.0
2011,Grayson,0.0
2011,Northampton,0.0
2011,Calaveras,0.0
2011,Somerset,0.001110391412973073
2011,Jasper,0.0
2011,Asotin,0.0
2011,Callaway,0.0
2011,Anderson,0.0
2011,Lane,5.802210164243504e-05
2011,Citrus,0.013161678300778199
2011,Oneida,0.0
2011,Monmouth,0.0
2011,Pasco,0.0019694174850674795
2011,Clarke,0.0
2011,Cole,0.0
2011,Monroe,0.0
2011,Fairfield,0.0003962437526614223
2011,Phelps,0.0
2011,Hardin,0.0
2011,Union,0.0
2011,Alamance,0.006386145646118595
2011,Nicholas,0.11663416829158542
2011,Bladen,0.0
2011,Greenbrier,0.0
2011,Traverse,0.0
2011,Cheyenne,0.0
2011,Clearfield,0.041562659769630986
2011,Craven,0.0
2011,Wilson,0.0
2011,Hickory,0.0
2011,San Diego,0.00012472255776451477
2011,Wabaunsee,0.0
2011,Grant,0.0
2011,Klickitat,0.0
2011,Wallace,0.0
2011,Jefferson,0.0
2011,Island,0.024208442174267507
2011,Baltimore City,0.0
2011,Wasco,0.0
2011,Jackson,0.0
2011,Cass,0.023126109123686657
2011,Anderson,0.0
2011,Berkeley,0.0
2011,Jessamine,0.0
2011,Union,0.3351638412238991
2011,Siskiyou,0.0
2011,Graham,0.0
2011,Ballard,0.0
2011,Carroll,0.0
2011,Sherman,0.0
2011,Hancock,0.0
2011,Lyon,0.0
2011,Bedford,0.0019165461820382637
2011,Rush,0.012578616352201259
2011,Wayne,0.0
2011,Fayette,0.0
2011,Davidson,0.0
2011,Ralls,0.0
2011,Price,0.0
2011,Mineral,0.0
2011,Sherman,0.0
2011,Barbour,0.0
2011,Floyd,0.0
2011,Leslie,0.0
2011,Hennepin,0.0
2011,Yuba,0.0005542085209560097
2011,Avery,0.0
2011,Faribault,0.0
2011,Montrose,0.0
2011,Assumption,0.0
2011,Marion,0.0
2011,Thomas,0.0
2011,McLeod,0.0
2011,Los Alamos,0.0
2011,Carbon,0.0
2011,Hancock,0.045337612388884646
2011,Plymouth,0.0
2011,Monroe,0.0
2011,Hillsborough,9.21314132394721e-05
2011,Chisago,0.0
2011,Greeley,0.0
2011,Clark,0.0
2011,Jefferson,0.0
2011,Lafayette,0.0
2011,Sibley,0.0
2011,Calhoun,0.0
2011,Philadelphia,0.0
2011,Box Elder,0.00023946539350899116
2011,Pipestone,0.0
2011,Collier,0.0
2011,Watauga,0.0
2011,Greene,0.0
2011,Moniteau,0.0
2011,Emmet,0.0069126766290535735
2011,San Miguel,0.0
2011,Cumberland,0.0
2011,Stevens,0.0
2011,Franklin,0.0016925826913646645
2011,Vilas,0.0
2011,Franklin,0.0
2011,Daggett,0.0
2011,Broomfield,0.0
2011,Orangeburg,0.0
2011,St. Mary,0.0006557829703517068
2011,Pueblo,0.0
2011,York,0.0
2011,Dickinson,0.0
2011,Kings,0.014411295655218016
2011,Mercer,0.0
2011,Sanpete,0.10659886300942695
2011,Jackson,0.0
2011,Indiana,0.003267356575906762
2011,Wilkin,0.0
2011,Lincoln,0.0
2011,Hernando,0.0009228061149747209
2011,Cerro Gordo,0.0
2011,Jefferson,0.0
2011,Bertie,0.0
2011,Kit Carson,0.0
2011,Fayette,0.0
2011,Santa Barbara,0.00015654484651103935
2011,Harford,0.0
2011,Seward,0.0
2011,Yamhill,0.0
2011,Horry,0.0
2011,Mason,0.0
2011,Breathitt,0.0
2011,Guilford,0.003246512849586525
2011,Marlboro,0.0
2011,Stoddard,0.0
2011,Freeborn,0.0
2011,Cherokee,0.0
2011,Passaic,0.0004313933968609652
2011,Cottonwood,0.0
2011,Chesterfield,0.0
2011,McCreary,0.0
2011,Albany,0.0
2011,Otero,0.0
2011,Santa Cruz,0.0
2011,Baker,0.0
2011,Carlisle,0.0
2011,Beaufort,0.0
2011,Bennington,0.00874925432491549
2011,Allendale,0.0
2011,Washington,0.0
2011,Washington,0.012134831460674157
2011,St. Johns,0.0006468071374124377
2011,Atchison,0.22509776857602945
2011,Columbia,0.0
2011,Fond du Lac,0.0
2011,St. Louis,0.0
2011,Luna,0.0
2011,Braxton,0.0
2011,Union,0.0
2011,Shelby,0.0
2011,Josephine,0.0
2011,Riverside,6.3174202111874e-05
2011,Atlantic,0.0
2011,Caldwell,0.0
2011,Dare,0.0
2011,Tioga,0.0
2011,Lee,0.0
2011,Shannon,0.0
2011,Mahnomen,0.0
2011,Martin,0.00907131598417345
2011,Fleming,0.0
2011,Harrison,0.0
2011,Shasta,0.0
2011,Saluda,0.5597040026908846
2011,Colusa,0.038083538083538086
2011,Rowan,0.0
2011,Macon,0.0
2011,Oconee,0.0
2011,New Madrid,0.0
2011,Suwannee,0.0
2011,Rio Blanco,0.0
2011,Montgomery,0.0
2011,Benton,0.0
2011,Essex,0.01435461874934098
2011,Sedgwick,0.0
2011,Winn,0.10986691680834848
2011,Rock,0.0
2011,Caldwell,0.0
2011,Morgan,0.0
2011,Marinette,0.0
2011,Waukesha,0.0
2011,Kennebec,0.0003507931823623415
2011,Coos,0.0
2011,Lake,0.0
2011,Chenango,0.007274897871626033
2011,Ford,0.0
2011,Iron,0.0
2011,Webster,0.0
2011,Polk,0.0
2011,Scotland,0.0
2011,Jackson,0.0
2011,Franklin,0.0
2011,Harlan,0.0
2011,Marin,0.0
2011,Lincoln,0.0
2011,Decatur,0.6371201157742402
2011,Raleigh,0.0
2011,Venango,0.0
2011,Tolland,0.0
2011,DeSoto,0.0
2011,Chariton,0.0
2011,Baker,0.0
2011,Hancock,0.0
2011,Emery,0.0
2011,Gunnison,0.0
2011,Phillips,0.0
2011,Somerset,0.0
2011,Wood,0.0
2011,Pottawatomie,0.0
2011,Buchanan,0.0
2011,Fulton,0.0
2011,Todd,0.0
2011,Rice,0.0
2011,Okeechobee,0.0030647717620686334
2011,Clay,0.0
2011,Union,0.0
2011,Perry,0.0
2011,Laclede,0.0
2011,Caldwell,0.0
2011,Grant,0.0
2011,St. John the Baptist,0.0
2011,Jackson,0.0008871365204534253
2011,Crawford,0.0
2011,Caledonia,0.0
2011,Wilson,0.0
2011,Randolph,0.004530560296683261
2011,Pacific,0.05155265487493708
2011,Washington,0.0
2011,Boone,0.0
2011,Dolores,0.0
2011,Greene,0.0
2011,Charlotte,0.0
2011,Miller,0.0
2011,Riley,0.0
2011,Edgecombe,0.2836350819277523
2011,Morgan,0.0
2011,Pemiscot,0.0
2011,Nicollet,0.0
2011,Gasconade,0.0
2011,Murray,0.0
2011,Columbia,0.0
2011,Moffat,0.0
2011,Stevens,0.0
2011,La Plata,0.0
2011,Crittenden,0.0
2011,Snohomish,1.986002653299545e-05
2011,Luzerne,0.027716783870496704
2011,Macon,0.0
2011,Cherokee,0.0
2011,Eddy,0.0
2011,Butler,0.0
2011,Davis,0.0
2011,Jefferson,0.11289749730107992
2011,St. Francois,0.0
2011,La Salle,0.0855383950750621
2011,Poweshiek,0.0
2011,Jefferson,0.0
2011,Geary,0.0021742292030250145
2011,Morris,0.0
2011,Waupaca,0.0
2011,Denver,0.0
2011,Gray,0.0
2011,Mora,0.0
2011,Clinton,0.022482014388489208
2011,Magoffin,0.0
2011,Larue,0.0
2011,Teller,0.0
2011,Logan,0.37482157453609377
2011,Chaffee,0.0
2011,Summit,0.003123884327026062
2011,Tehama,0.0018642357488583693
2011,Frederick,0.0
2011,Douglas,0.0
2011,Chemung,0.0
2011,Cameron,0.0
2011,Wyoming,0.0
2011,Piute,0.0
2011,St. Louis,0.0
2011,Thurston,0.00045828002645525605
2011,Vernon,0.0
2011,Rockcastle,0.0
2011,Kershaw,0.0
2011,Mingo,0.0
2011,Carroll,0.0
2011,Nemaha,0.0
2011,Eau Claire,0.0
2011,San Juan,0.003987787401084179
2011,Osceola,0.0
2011,Barton,0.0
2011,Washington,0.0
2011,Aiken,0.0
2011,Forsyth,0.0
2011,St. Martin,0.024718741039350955
2011,Chautauqua,0.0036639384114516877
2011,Skamania,0.0
2011,Washington,0.0
2011,East Baton Rouge,0.0
2011,Fairfield,0.018346497750140012
2011,Charles,0.0
2011,Darlington,0.0
2011,Racine,0.00036172829523837895
2011,Adams,0.0
2011,Pierce,0.00026122237778830766
2011,Greene,0.0006720994707216668
2011,Montgomery,0.022682660850599782
2011,Tillamook,0.030373476945362788
2011,Gates,0.0
2011,Harrison,0.0
2011,Del Norte,0.0
2011,Marion,0.0
2011,Fresno,0.001577936609334635
2011,Calcasieu,0.0
2011,Washington,0.0
2011,Red Lake,0.0
2011,Sioux,0.0
2011,Charleston,0.0
2011,Sullivan,0.0
2011,La Crosse,0.0
2011,Manatee,0.0
2011,East Carroll,0.0
2011,Lincoln,0.026237130521421455
2011,Vernon,0.0
2011,Barron,0.052523373635518136
2011,Chautauqua,0.0
2011,Boyle,0.0
2011,Knox,0.0
2011,Cumberland,0.0
2011,Rutland,0.15148250881964828
2011,Ouachita,0.01072926552227724
2011,Davie,0.0
2011,Door,0.0
2011,Bracken,0.0
2011,Calumet,0.0
2011,Putnam,0.0
2011,Brown,0.0
2011,Clay,0.0
2011,Lee,0.00021413209670896236
2011,Hunterdon,0.0
2011,Union,0.0
2011,Middlesex,0.0
2011,Delaware,0.0
2011,Bourbon,0.0
2011,Clark,0.0
2011,Cambria,0.023505672197306992
2011,Marshall,0.0027770650648233394
2011,Nevada,0.004276869117068108
2011,Yakima,0.0
2011,Okaloosa,0.0
2011,Waushara,0.0
2011,Deschutes,0.0
2011,Burnett,0.0
2011,Otsego,0.0
2011,Guadalupe,0.0
2011,Meade,0.0
2011,Sagadahoc,0.002322908770814485
2011,Wyoming,0.05030146719729448
2011,Orleans,0.0030544860074426207
2011,Ulster,0.0
2011,Lyon,0.0
2011,Moore,0.0
2011,Clatsop,0.0
2011,Clayton,0.0
2011,Jasper,0.0
2011,McDowell,0.008877665765747993
2011,Dent,0.0
2011,Phillips,0.0
2011,Winnebago,0.0
2011,Winneshiek,0.0
2011,Dixie,0.5325609642156405
2011,Broward,0.0018657590558490067
2011,Allamakee,0.0
2011,Ste. Genevieve,0.0
2011,Webster,0.0
2011,Martin,0.0
2011,Mercer,0.0
2011,Washington,0.0
2011,Polk,0.0
2011,Texas,0.0
2011,Onondaga,0.0
2011,Clay,0.0
2011,Wright,0.0
2011,Mason,0.0
2011,Larimer,0.00043707256138533985
2011,Anderson,0.0
2011,Summers,0.0
2011,Berks,0.0
2011,Suffolk,0.0
2011,Rich,0.0
2011,Niagara,0.0
2011,Cortland,0.0
2011,Fulton,0.0
2011,Douglas,0.0
2011,Dorchester,0.0
2011,Clear Creek,0.0
2011,Broome,0.0
2011,Pasquotank,0.0
2011,Clallam,0.0
2011,Goodhue,0.0
2011,Caroline,0.004325921236580412
2011,Grand,0.0
2011,Schenectady,0.0
2011,Franklin,0.0
2011,Wheeler,0.0
2011,Osage,0.0
2011,Grundy,0.25
2011,Estill,0.0
2011,Cooper,0.0
2011,Rowan,0.07893139040680024
2011,Ashe,0.0
2011,Mercer,0.0
2011,Sauk,0.0
2011,Jefferson,0.0
2011,Fayette,0.0
2011,Polk,0.00010357279776406426
2011,Windsor,0.0
2011,Kandiyohi,0.0
2011,McKinley,0.0
2011,Concordia,0.11389014568817302
2011,Washington,0.0
2011,Adams,0.00010356437863364443
2011,Vance,0.0
2011,Ray,0.0
2011,Powell,0.0
2011,Jones,0.0
2011,Appanoose,0.0
2011,Washburn,0.0
2011,Buena Vista,0.0
2011,Jefferson,0.0
2011,Gadsden,0.0
2011,Lewis,0.0
2011,Greene,0.035870578951144275
2011,Spokane,3.6739474507948215e-05
2011,Carter,0.09295999249566156
2011,Preston,0.0
2011,Santa Clara,6.318367367570179e-06
2011,Duchesne,0.0
2011,Washington,0.002531992061862725
2011,Randolph,0.0
2011,Orleans,0.0
2011,Norman,0.0
2011,Aroostook,0.003070573339846671
2011,Comanche,0.0
2011,West Carroll,0.0
2011,San Juan,0.0
2011,Hampton,0.0
2011,Lac qui Parle,0.0
2011,Dodge,0.0
2011,Monroe,0.0
2011,Lincoln,0.0
2011,Clark,0.0
2011,Gilpin,0.0
2011,Elliott,0.0
2011,Henry,0.002775444071051368
2011,Inyo,0.02201494699032501
2011,Wood,0.0
2011,Yellow Medicine,0.0
2011,Juniata,0.0
2011,Baltimore,0.0
2011,Dunn,0.0
2011,Jones,0.0
2011,Taylor,0.0
2011,Watonwan,0.0
2011,Ohio,0.0
2011,Jefferson,0.0
2011,Gentry,0.0
2011,Kittitas,0.0
2011,Lincoln,0.0
2011,Millard,0.0
2011,Sevier,0.0
2011,Hood River,0.0
2011,Madison,0.0
2011,Durham,0.0
2011,Union,0.0
2011,Hamilton,0.0
2011,Calvert,0.0
2011,Burlington,0.0037340675670698904
2011,Wilkes,0.0
2011,Leavenworth,0.0
2011,Iowa,0.03197339813275355
2011,Wright,0.0
2011,Bates,0.0
2011,Gaston,0.007938550443207707
2011,Perry,0.0
2001,Perry,0.0
2001,Dixie,0.0
2001,Grant,0.0
2001,El Paso,0.0
2001,Butler,0.0
2001,Glenn,0.0
2001,Holmes,0.0
2001,Cass,0.0
2001,Washington,0.0
2001,Butler,0.0
2001,Calhoun,0.0
2001,Green Lake,0.0
2001,Trinity,0.0
2001,Lancaster,0.0002042923277286706
2001,Russell,0.0
2001,Klickitat,0.0
2001,Walworth,0.0022297786944645744
2001,Hickman,0.0
2001,Lee,0.0
2001,Somerset,0.0
2001,Mercer,0.0
2001,Cook,0.0
2001,Howard,0.0
2001,Schuyler,0.20464057114721812
2001,Potter,0.0
2001,Wichita,0.0
2001,Lincoln,0.0
2001,New Haven,0.0
2001,Dane,0.0
2001,Caddo,0.0005637801124907142
2001,Carroll,0.0
2001,Alachua,0.0
2001,Oldham,0.0
2001,Rockingham,0.050716850298261874
2001,Douglas,0.0
2001,Wallace,0.0
2001,Saline,0.0
2001,Bent,0.0
2001,Garrett,0.0
2001,Herkimer,0.0
2001,Pope,0.05338595762359784
2001,Lyon,0.032619549539553976
